ENTIDADE,DATA,SURFACTANTES,PH,FÓSFORO,ALUMÍNIO,ARSÊNIO,BÁRIO,BORO,CÁDMIO,CHUMBO,CIANETO,COBALTO,COBRE,CROMO,CROMO_HEXAVALENTE,DBO,DQO,ESTANHO,FERRO,FLUORETO,LÍTIO,MANGANÊS,MERCÚRIO,MOLIBDÊNIO,NÍQUEL,NITROGÊNIO_AMONIACAL,NITROGÊNIO_KJELDAHL,COLIFORMES_TERMOTOLERANTES,PRATA,ÍNDICE_DE_FENÓIS,NITROGÊNIO,FENOL,ALCALINIDADE,UMIDADE,PORCENTAGEM_SÓLIDOS,COMPOSTOS,COR_VERDADEIRA,SÓLIDOS,ÓLEOS,ACIDEZ
P1,2015-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,
P1,2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,
P1,2015-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,
P1,2015-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,
P1,2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,,,,,,,,
P1,2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,
P1,2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,
P1,2015-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,,,,,
P1,2015-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,
P1,2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,
P1,2015-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,
P1,2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,,,,,,,,
P1,2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,
P1,2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,,
P1,2015-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,,
P1,2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,,,,,,,
P1,2015-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,
P1,2015-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,,,,,,,,
P1,2015-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,
P1,2015-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,,,,,,
P1,2015-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,,,,,,,,,
P1,2015-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,,,,,,,,,
P1,2015-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,,,,,,,,,
P1,2015-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,,,,,,,,,
P1,2015-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,
P1,2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,
P1,2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,,,
P1,2015-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,
P1,2015-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,
P1,2015-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,
P1,2015-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,,,,,
P1,2015-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,
P1,2015-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,
P1,2015-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,,,,,,,,,
P1,2015-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,,,,,,,,,
P1,2015-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,
P1,2015-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,,,,,,,,,
P1,2015-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,
P1,2015-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,
P1,2015-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,
P1,2015-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,
P1,2015-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,,,,,,,,,
P1,2015-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,,,,,,,,,
P1,2015-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,
P1,2015-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,,,,,,,,,
P1,2015-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.2,,,,,,,,,
P1,2015-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7,,,,,,,,,
P1,2015-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,,,,,,,,,
P1,2015-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,,,,,,,,,
P1,2015-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,,,,,,,,,
P1,2016-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,
P1,2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,,,,,,,,,
P1,2016-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9,,,,,,,,,
P1,2016-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1,,,,,,,,,
P1,2016-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,
P1,2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,
P1,2016-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,,,,,,,,,
P1,2016-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,,,,,,,,,
P1,2016-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,,,,,,,,,
P1,2016-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,,,,,,,,,
P1,2016-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,,,,,,,,,
P1,2016-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,,,,,,,,,
P1,2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9,,,,,,,,,
P1,2016-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3,,,,,,,,,
P1,2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,,,,,,,,,
P1,2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8,,,,,,,,,
P1,2016-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,
P1,2016-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,,,,,,,,,
P1,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,
P1,2016-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,
P1,2016-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,,,,,,,,,
P1,2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8,,,,,,,,,
P1,2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3,,,,,,,,,
P1,2016-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2,,,,,,,,,
P1,2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1,,,,,,,,,
P1,2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,,,,,,,,,
P1,2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,,,,,,,,
P1,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,
P1,2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,
P1,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,,
P1,2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,
P1,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,
P1,2016-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1,,,,,,,,,
P1,2016-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,
P1,2016-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,,,,,,,,,
P1,2016-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,
P1,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,,,,,,
P1,2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,,,,,,,,
P1,2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,,,,,,,,,
P1,2016-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,,,,,,,,,
P1,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,,,,,,,,,
P1,2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,
P1,2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,,,,,,,,,
P1,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,
P1,2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,,,,,,,,
P1,2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,,,,,,,,,
P1,2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,,,,,,,,,
P1,2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,
P1,2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,,,,,,,,,
P1,2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,,,,,,,,,
P1,2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,
P1,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,,,,,,,,,
P1,2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,
P1,2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,,,,,,,,
P1,2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,,,,,,,,,
P1,2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,
P1,2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,,,,,,,,
P1,2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,,,,,,,,,
P1,2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6,,,,,,,,,
P1,2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2,,,,,,,,,
P1,2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,,,,,,,,,
P1,2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9,,,,,,,,,
P1,2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9,,,,,,,,,
P1,2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,
P1,2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,,,,,,,,,
P1,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,,,,,,,,,
P1,2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2,,,,,,,,,
P1,2016-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,,,,,,,,,
P1,2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6,,,,,,,,,
P1,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3,,,,,,,,,
P1,2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,
P1,2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,,,,,,,,,
P1,2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6,,,,,,,,,
P1,2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,,,,,,,,,
P1,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3,,,,,,,,,
P1,2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,,,,,,,,,
P1,2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,,,,,,,,,
P1,2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,,,,,,,,
P1,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,
P1,2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,,,,,,,,,
P1,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3,,,,,,,,,
P1,2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,,
P1,2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9,,,,,,,,,
P1,2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7,,,,,,,,,
P1,2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,
P1,2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,,,,,,,,,
P1,2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1,,,,,,,,,
P1,2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,,,,,,,,,
P1,2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7,,,,,,,,,
P1,2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,,,,,,,,,
P1,2017-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,,,,,,,,,
P1,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3,,,,,,,,,
P1,2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,
P1,2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,,
P1,2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,,,,,,,,
P1,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3,,,,,,,,,
P1,2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,
P1,2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,
P1,2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1,,,,,,,,,
P1,2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,,,,,,,,,
P1,2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,,,,,,,,,
P1,2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,,,,,
P1,2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,
P1,2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,
P1,2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,,,,,,,
P1,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,,,,,,,,,
P1,2018-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,,,,,,,,,
P1,2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1,,,,,,,,,
P1,2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,
P1,2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,
P1,2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,
P1,2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,,,,,,,,,
P1,2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,
P1,2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,
P1,2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,
P1,2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,
P1,2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3,,,,,,,,,
P1,2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,,,,,,,,,
P1,2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,
P1,2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3,,,,,,,,,
P1,2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,,,,,,,,,
P1,2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,
P1,2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,,,,,,,,,
P1,2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,,,,,,,,,
P1,2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,
P1,2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,
P1,2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,
P1,2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,,,,,
P1,2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,
P1,2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,
P1,2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,,,,,,,,,
P1,2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,
P1,2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,,,,,,,,,
P1,2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,
P1,2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,,,,,
P1,2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,,,,,,,,,
P1,2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,
P1,2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,
P1,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,,,,,
P1,2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,,,,,,,,,
P1,2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,,
P1,2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,,,,,,,,,
P1,2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,,,,,,,,
P1,2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,
P1,2018-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,,,,,,,,,
P1,2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,
P1,2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,,,,,,,,,
P1,2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,,,,,,,,,
P1,2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,,,,,
P1,2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,,,,
P1,2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,
P1,2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,,,,,,,,
P1,2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,,,,,,
P1,2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,
P1,2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,
P1,2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,
P1,2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,,,,,,,,
P1,2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,
P1,2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,,,,,,,,
P1,2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,,,,,,,,
P1,2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1,,,,,,,,,
P1,2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,,,,,,,,,
P1,2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,,,,,,,,,
P1,2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,,,,,
P1,2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,
P1,2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,,,,,,,,,
P1,2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,,,,,,,,
P1,2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,
P1,2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,
P1,2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,,,,,,,,
P1,2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,,,,,,,,,
P1,2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,,,,,,,,
P1,2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,
P1,2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,
P1,2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,,,,,,,,,
P1,2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,,,,,,,,
P1,2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,,,,,,,,,
P1,2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,,,,,,,,,
P1,2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,,,,,,,,
P1,2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,,,,,
P1,2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,,,,,,,,
P1,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,,,,,,,,,
P1,2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,
P1,2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,
P1,2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,,,,,,,,,
P1,2019-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,,,,,,,,,
P1,2019-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,
P1,2019-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,,,,,,,,,
P1,2019-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4,,,,,,,,,
P1,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,
P1,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,,,,,,,,,
P1,2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,,
P1,2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,
P1,2019-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,
P1,2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,,,,,,,,,
P1,2019-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3,,,,,,,,,
P1,2019-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,
P1,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,,,,,,,,,
P1,2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,,,,,,
P1,2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,
P1,2013-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1,2013-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,
P1,2013-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,,
P1,2013-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.3,,
P1,2013-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.5,,
P1,2013-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,,
P1,2013-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,,
P1,2013-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,,
P1,2013-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,,
P1,2013-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.3,,
P1,2014-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,
P1,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,,
